Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,0,24,PTM-SEA,0,1,AGC,SGK,NA,SGK1
CHEK1,40.61220915194424,3,PTM-SEA,0.9636363636363636,4,CAMK,CAMKL,CHK1,CHEK1
AURKA,0,24,PTM-SEA,0,1,OTHER,AUR,NA,AURKA
RPS6KA5,20.993351823218934,13,PTM-SEA,0.6181818181818182,3,AGC,RSK,MSK,RPS6KA5
CHEK2,46.919642857142854,2,PTM-SEA,0.9818181818181818,4,CAMK,RAD53,NA,CHEK2
RAF1,-21.388126127733386,10,PTM-SEA,0.8181818181818182,4,TKL,RAF,RAF,RAF1
PRKCB,-49.33645866898132,1,PTM-SEA,1,4,AGC,PKC,ALPHA,PRKCB
CDK1,-0.02752732923559975,23,PTM-SEA,0.41818181818181815,2,CMGC,CDK,CDC2,CDK1
ARAF,0,24,PTM-SEA,0,1,TKL,RAF,RAF,ARAF
PIM1,-21.358051588355988,11,PTM-SEA,0.6545454545454545,3,CAMK,PIM,NA,PIM1
CDK4,-21.353362615627095,12,PTM-SEA,0.6363636363636364,3,CMGC,CDK,CDK4,CDK4
BRAF,0,24,PTM-SEA,0,1,TKL,RAF,RAF,BRAF
PRKCA,-24.092294703126534,8,PTM-SEA,0.8545454545454545,4,AGC,PKC,ALPHA,PRKCA
PRKACA,-0.23981645308721744,22,PTM-SEA,0.43636363636363634,2,AGC,PKA,NA,PRKACA
PRKACG,-21.358051588355988,11,PTM-SEA,0.6545454545454545,3,AGC,PKA,NA,PRKACG
PRKACB,-21.358051588355988,11,PTM-SEA,0.6545454545454545,3,AGC,PKA,NA,PRKACB
RPS6KB1,0,24,PTM-SEA,0,1,AGC,RSK,P70,RPS6KB1
CDK2,-6.757988758102202,19,PTM-SEA,0.509090909090909,3,CMGC,CDK,CDC2,CDK2
MAPK3,23.746595286585368,9,PTM-SEA,0.8363636363636363,4,CMGC,MAPK,ERK1,MAPK3
MAPK1,6.61523780216317,20,PTM-SEA,0.4909090909090909,2,CMGC,MAPK,ERK1,MAPK1
AKT1,16.463332834398823,14,PTM-SEA,0.6,3,AGC,AKT,NA,AKT1
AKT2,0,24,PTM-SEA,0,1,AGC,AKT,NA,AKT2
MAP3K8,0,24,PTM-SEA,0,1,STE,STE-UNIQUE,NA,MAP3K8
PRKCI,-21.358051588355988,11,PTM-SEA,0.6545454545454545,3,AGC,PKC,IOTA,PRKCI
MAPK8,0,24,PTM-SEA,0,1,CMGC,MAPK,JNK,MAPK8
MAPKAPK2,1.9402527152065085,21,PTM-SEA,0.45454545454545453,2,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
CDK7,-29.51785714285714,6,PTM-SEA,0.9090909090909091,4,CMGC,CDK,CDK7,CDK7
CDK9,-25.44642857142857,7,PTM-SEA,0.8727272727272727,4,CMGC,CDK,CDK9,CDK9
RPS6KA3,7.304822374735694,17,PTM-SEA,0.5454545454545454,3,AGC,RSK,RSK,RPS6KA3
NEK2,0,24,PTM-SEA,0,1,OTHER,NEK,NEK2,NEK2
AURKB,0,24,PTM-SEA,0,1,OTHER,AUR,NA,AURKB
CDK3,0,24,PTM-SEA,0,1,CMGC,CDK,CDC2,CDK3
CDK6,-25.44642857142857,7,PTM-SEA,0.8727272727272727,4,CMGC,CDK,CDK4,CDK6
CDK5,-36.12905671681224,4,PTM-SEA,0.9454545454545454,4,CMGC,CDK,CDK5,CDK5
PRKCE,-21.358051588355988,11,PTM-SEA,0.6545454545454545,3,AGC,PKC,ETA,PRKCE
PRKCQ,-21.358051588355988,11,PTM-SEA,0.6545454545454545,3,AGC,PKC,DELTA,PRKCQ
PRKCZ,0,24,PTM-SEA,0,1,AGC,PKC,IOTA,PRKCZ
PRKCD,0,24,PTM-SEA,0,1,AGC,PKC,DELTA,PRKCD
PRKAA1,0,24,PTM-SEA,0,1,CAMK,CAMKL,AMPK,PRKAA1
PAK1,-10.845749861094937,15,PTM-SEA,0.5818181818181818,3,STE,STE20,PAKA,PAK1
PRKG2,1.9402527152065085,21,PTM-SEA,0.45454545454545453,2,AGC,PKG,NA,PRKG2
ROCK1,0,24,PTM-SEA,0,1,AGC,DMPK,ROCK,ROCK1
ATR,0,24,PTM-SEA,0,1,ATYPICAL,PIKK,ATR,ATR
PRKG1,6.900221510773688,18,PTM-SEA,0.5272727272727272,3,AGC,PKG,NA,PRKG1
PRKD1,-21.358051588355988,11,PTM-SEA,0.6545454545454545,3,CAMK,PKD,NA,PRKD1
RPS6KA2,0,24,PTM-SEA,0,1,AGC,RSK,RSK,RPS6KA2
RPS6KA1,-29.659258489869114,5,PTM-SEA,0.9272727272727272,4,AGC,RSK,RSK,RPS6KA1
PKN1,-8.264515128978976,16,PTM-SEA,0.5636363636363636,3,AGC,PKN,NA,PKN1
MAPK14,0,24,PTM-SEA,0,1,CMGC,MAPK,P38,MAPK14
PIM3,-21.358051588355988,11,PTM-SEA,0.6545454545454545,3,CAMK,PIM,NA,PIM3
BRSK2,0,24,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK2
BRSK1,0,24,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK1
PLK3,0,24,PTM-SEA,0,1,OTHER,PLK,PLK2,PLK3
NEK6,0,24,PTM-SEA,0,1,OTHER,NEK,NEK6,NEK6
PIM2,-21.358051588355988,11,PTM-SEA,0.6545454545454545,3,CAMK,PIM,NA,PIM2
AKT3,0,24,PTM-SEA,0,1,AGC,AKT,NA,AKT3
AAK1,300,281,KEA3,0.09142857142857143,1,OTHER,NAK,BIKE,AAK1
ABL1,76.66666666666667,62,KEA3,0.7942857142857143,4,TK,ABL,NA,ABL1
ABL2,99.66666666666667,94,KEA3,0.6857142857142857,3,TK,ABL,NA,ABL2
ACVR1,79.5,68,KEA3,0.7771428571428571,4,TKL,STKR,TYPE1,ACVR1
ACVR1B,138,146,KEA3,0.5171428571428571,3,TKL,STKR,TYPE1,ACVR1B
ACVR2B,213,224,KEA3,0.26857142857142857,2,TKL,STKR,TYPE2,ACVR2B
AKT1,59,38,KEA3,0.88,4,AGC,AKT,NA,AKT1
AKT2,75.66666666666667,59,KEA3,0.8028571428571428,4,AGC,AKT,NA,AKT2
AKT3,28,10,KEA3,0.9742857142857143,4,AGC,AKT,NA,AKT3
ALK,163.5,182,KEA3,0.4,2,TK,ALK,NA,ALK
ARAF,71.5,55,KEA3,0.82,4,TKL,RAF,RAF,ARAF
ATM,96.33333333333333,90,KEA3,0.7,3,ATYPICAL,PIKK,ATM,ATM
ATR,83.33333333333333,73,KEA3,0.76,4,ATYPICAL,PIKK,ATR,ATR
AURKA,44.666666666666664,26,KEA3,0.92,4,OTHER,AUR,NA,AURKA
AURKB,77.33333333333333,64,KEA3,0.7885714285714286,4,OTHER,AUR,NA,AURKB
AURKC,185.5,204,KEA3,0.3342857142857143,2,OTHER,AUR,NA,AURKC
AXL,156.5,173,KEA3,0.43142857142857144,2,TK,AXL,NA,AXL
BLK,258,255,KEA3,0.1657142857142857,1,TK,SRC,SRCB,BLK
BMP2K,326,302,KEA3,0.03142857142857143,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,149.5,164,KEA3,0.46,2,TKL,STKR,TYPE1,BMPR1A
BMPR1B,109,107,KEA3,0.6485714285714286,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,137,145,KEA3,0.52,3,TKL,STKR,TYPE2,BMPR2
BMX,131.66666666666666,137,KEA3,0.5485714285714286,3,TK,TEC,NA,BMX
BRAF,15,2,KEA3,0.9971428571428571,4,TKL,RAF,RAF,BRAF
BRSK1,125.66666666666666,125,KEA3,0.5857142857142857,3,CAMK,CAMKL,BRSK,BRSK1
BRSK2,305,286,KEA3,0.07714285714285714,1,CAMK,CAMKL,BRSK,BRSK2
BTK,88,77,KEA3,0.7428571428571429,3,TK,TEC,NA,BTK
BUB1,173,193,KEA3,0.36857142857142855,2,OTHER,BUB,NA,BUB1
CAMK1,181.66666666666666,201,KEA3,0.34285714285714286,2,CAMK,CAMK1,NA,CAMK1
CAMK1D,247,247,KEA3,0.18857142857142858,1,CAMK,CAMK1,NA,CAMK1D
CAMK2A,79,66,KEA3,0.7828571428571428,4,CAMK,CAMK2,NA,CAMK2A
CAMK2B,152,169,KEA3,0.44571428571428573,2,CAMK,CAMK2,NA,CAMK2B
CAMK2D,87.33333333333333,76,KEA3,0.7485714285714286,3,CAMK,CAMK2,NA,CAMK2D
CAMK2G,110,110,KEA3,0.6371428571428571,3,CAMK,CAMK2,NA,CAMK2G
CAMK4,139,148,KEA3,0.5085714285714286,3,CAMK,CAMK1,NA,CAMK4
CAMKK1,145,157,KEA3,0.48,2,OTHER,CAMKK,META,CAMKK1
CAMKK2,143.5,154,KEA3,0.49142857142857144,2,OTHER,CAMKK,META,CAMKK2
CDC42BPA,288,273,KEA3,0.11428571428571428,1,AGC,DMPK,GEK,CDC42BPA
CDC7,197,216,KEA3,0.29428571428571426,2,OTHER,CDC7,NA,CDC7
CDK1,35.5,18,KEA3,0.9514285714285714,4,CMGC,CDK,CDC2,CDK1
CDK11A,186,205,KEA3,0.3314285714285714,2,NA,NA,NA,CDK11A
CDK12,194,215,KEA3,0.3,2,CMGC,CDK,CRK7,CDK12
CDK15,270,260,KEA3,0.15142857142857144,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,249,250,KEA3,0.18,1,CMGC,CDK,PCTAIRE,CDK16
CDK18,262,256,KEA3,0.16285714285714287,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,44,25,KEA3,0.9228571428571428,4,CMGC,CDK,CDK8,CDK19
CDK2,18,4,KEA3,0.9914285714285714,4,CMGC,CDK,CDC2,CDK2
CDK20,113,114,KEA3,0.6257142857142857,3,CMGC,CDK,CCRK,CDK20
